idx,class,conversation
457,일반 대화,"네가 저번에 추천해준 그 미용실, 내 머리를 완전 망쳐놨어.
뭐? 거기 완전 실력 좋은 데인데, 어떻게 된 거야?
실력은 무슨. 내가 보여준 사진이랑 전혀 다른 머리가 나왔다고.
네가 설명을 잘못한 거 아니야? 아니면 네 머릿결이 너무 안 좋아서 그런 걸 수도 있고.
왜 내 탓을 해? 디자이너가 내 말을 제대로 이해도 못 하고 자기 마음대로 잘랐다니까.
이상하다. 내 친구들은 다 거기서 하고 만족했는데.
그럼 나는 뭔데. 나는 왜 이 모양 이 꼴인데.
진정하고 일단 사진 좀 보내봐. 내가 보고 판단해줄게.
됐어, 너한테 보여주기도 창피해. 너 때문에 이게 무슨 고생이냐.
아니, 왜 또 내 탓이야. 나는 그냥 좋은 정보 공유해준 것뿐인데.
앞으로 네 정보는 무조건 거를 거야.
알았어, 마음대로 해. 나만 좋은 데 다니면 되지 뭐."
458,일반 대화,"너는 왜 맨날 내가 사 온 음료수를 네 것처럼 마시는 거야?
친구 사이에 그런 게 어디 있어. 그냥 같이 마시는 거지.
같이 마시는 거랑 허락도 없이 마시는 거랑은 다르지. 내가 아껴 먹으려고 둔 건데.
와, 음료수 하나 가지고 진짜 쪼잔하게 군다.
쪼잔한 게 아니라 소유권의 문제라고. 이건 엄연히 내 돈 주고 산 내 거라고.
알았어, 그렇게 소중한 거면 네 이름이라도 써 붙여놓든가.
그런다고 네가 안 마실 거야? 아니잖아.
당연히 마시지. 이름 써놓으면 더 뺏어 먹고 싶을걸?
와, 너 진짜 양심 없다.
ㅋㅋ 농담이야. 알았어, 다음부터는 꼭 물어보고 마실게.
그 약속, 제발 좀 지켜라.
노력해볼게."
459,일반 대화,"네가 지난번에 우리 집에 와서 내 옷 빌려 입고 그냥 갔지?
아, 맞다. 깜빡하고 그냥 입고 왔네. 미안.
깜빡은 무슨. 일부러 그런 거 다 알아. 그 옷 네가 예쁘다고 했잖아.
아니거든? 진짜 정신이 없어서 그랬어.
됐고, 빨리 가져와. 나 오늘 그거 입고 나가야 된단 말이야.
지금? 나 지금 집에서 완전 먼데.
그럼 택시 타고 와. 네가 잘못한 거니까 네가 책임져야지.
와, 너무한다. 그냥 내일 주면 안 돼?
안돼, 오늘 입어야 한다고. 빨리 와.
알았어, 진짜 인정머리 없네.
너한테 인정 베풀다가 내 옷 다 뺏기게 생겼다.
치사하다, 진짜.
알아, 그러니까 빨리 오기나 해."
460,일반 대화,"너는 왜 맨날 내가 진지하게 얘기하면 그렇게 웃음으로 넘기려고 해?
아니, 웃긴 걸 어떡해. 네가 너무 심각하게 말하니까 오히려 웃겨.
나는 지금 죽을 만큼 힘든데, 그게 웃겨? 너 진짜 사이코패스 아니야?
아니, 그런 뜻이 아니라. 너무 그렇게 문제에 매몰되지 말라는 거지. 좀 가볍게 생각하라고.
가볍게 생각할 문제가 아니라고. 너한테는 남의 일이니까 그렇게 쉽게 말하는 거겠지.
알았어, 미안해. 내가 경솔했다.
됐어, 너한테는 더 이상 아무 말도 안 할래. 어차피 공감도 못 해줄 거면서.
아니야, 이제 진짜 진지하게 들어줄게. 다시 말해봐.
싫어, 이미 말할 기분 다 사라졌어.
아, 왜 그래. 내가 진짜 잘못했다니까.
저리 가, 너 얼굴만 봐도 웃음이 나오려고 해."
461,일반 대화,"너는 왜 맨날 내가 하는 말에 '그게 아니라'면서 반박부터 하고 시작해?
반박이 아니라 정확한 사실을 알려주는 거잖아. 네가 잘못 알고 있는 게 많으니까.
내가 뭘 그렇게 잘못 아는데? 그냥 내 생각을 말하는 것뿐인데.
네 생각이 틀렸을 수도 있잖아. 나는 그걸 바로잡아주고 싶은 거라고.
됐어, 그런 도움 필요 없거든? 그냥 '네 생각은 그렇구나' 하고 넘어가 주면 안 돼?
그건 토론이 아니잖아. 우리는 건전한 토론을 통해 함께 성장해야지.
누가 너랑 성장을 하고 싶대? 나는 그냥 편하게 대화하고 싶은 거라고.
너는 너무 발전이 없어. 항상 제자리에만 머물러 있으려고 하고.
와, 이제는 하다 하다 인신공격까지 하네.
그런 뜻이 아니라.
됐어, 너랑은 더 이상 대화 안 해. 너 혼자 똑똑하게 잘 살아라.
아, 왜 그래. 같이 성장하자니까."
462,일반 대화,"네가 저번에 알려준 그 운동, 따라 하다가 허리 나갈 뻔했어.
뭐? 그게 얼마나 쉬운 동작인데 그걸로 허리가 아프다고?
쉽기는. 네 기준에서나 쉽겠지. 나는 평생 운동 안 해본 사람이란 말이야.
그렇다고 그렇게까지 엄살을 부릴 일이야? 그냥 근육이 좀 놀란 거겠지.
엄살이 아니라고. 진짜 삐끗하는 느낌이 났다니까.
알았어, 그럼 병원이라도 가보든가.
너 때문에 아픈 건데, 네가 병원비를 내줘야 하는 거 아니야?
와, 이제는 하다 하다 나한테 덤터기를 씌우네. 내가 시킨 것도 아니고 네가 하겠다고 한 거잖아.
네가 옆에서 계속하라고 부추겼잖아.
됐어, 너랑은 말이 안 통한다. 그냥 평생 운동하지 말고 살아라.
그래, 그게 내 건강을 지키는 길인 것 같아.
한심하다, 진짜."
463,일반 대화,"너는 왜 맨날 내가 먹을 거 한 입만 달라고 하면 그렇게 벌레 보는 눈으로 쳐다봐?
네 '한 입'이 '한 입'으로 끝나는 걸 본 적이 없어서 그래.
아니거든? 나는 진짜 딱 한 입만 먹어.
지난번에도 그래놓고 내 햄버거 반을 먹었잖아.
그건 햄버거가 너무 맛있어서 나도 모르게 그랬던 거고.
됐어, 너는 그냥 네가 먹고 싶은 건 네 돈 주고 사 먹어.
와, 진짜 치사하다. 친구끼리 정 없게.
너한테 정 줬다가는 내 식비가 두 배로 뛸 것 같아서 안 되겠어.
알았어, 더러워서 안 먹는다.
그래, 제발 그러지 마.
흥, 나중에 네가 내 거 뺏어 먹기만 해봐.
그럴 일 없거든? 나는 너처럼 양심 없지 않아."
464,일반 대화,"네가 지난번에 괜찮다고 했던 그 영화, 내 인생 최악의 영화였어.
뭐? 그 명작을 보고 그런 소리를 한다고? 너 진짜 영화 볼 줄 모르는구나.
볼 줄 모르는 게 아니라, 그냥 그 영화가 쓰레기인 거야. 스토리도 없고, 연기도 발연기고.
네가 편견을 가지고 봐서 그래. 그 영화가 얼마나 깊은 철학적 메시지를 담고 있는데.
철학은 무슨. 그냥 감독이 잘난 척하는 영화더만.
됐어, 너 같은 대중 영화에만 익숙한 사람한테는 너무 어려운 영화였나 보네.
나도 너처럼 허세 가득한 영화 평론가인 척하는 사람이랑은 말 섞기 싫거든?
흥, 너만 손해야. 이런 예술의 세계를 이해하지 못하고 사는 거니까.
그래, 그 예술적인 세계에서 너 혼자 살아라. 나는 그냥 팝콘이나 먹을래.
수준하고는."
465,일반 대화,"너는 왜 맨날 내가 하는 말에 그렇게 꼬투리를 잡아?
꼬투리를 잡는 게 아니라, 논리적 오류를 지적하는 거야.
논리적 오류는 무슨. 그냥 말꼬리 잡고 늘어지는 거잖아.
아니거든? 네 말에는 항상 비약이 너무 심해.
그냥 좀 넘어가 주면 안 돼? 어떻게든 나를 이겨 먹으려고만 하고.
이기려는 게 아니라, 팩트를 바로잡으려는 거지.
됐어, 너랑 대화하면 너무 피곤해. 그냥 내가 다 졌다고 할게.
아니, 승패의 문제가 아니잖아.
아니, 맞아. 너는 그냥 나를 이기는 게 목적인 사람이야.
전혀 아니거든?
됐어, 그만하자. 너랑 더 이상 얘기 안 해."
466,일반 대화,"너 어제 나한테 빌려 간 내 옷, 왜 네 인스타에 네 옷인 척 올렸어?
아, 그거? 그냥 사진이 잘 나왔길래.
잘 나왔으면 내 옷이라고 태그라도 하든가. 왜 아무 말 없이 네 옷처럼 올려.
아, 깜빡했네. 지금이라도 수정할까?
됐어, 이미 애들 다 네 옷인 줄 알잖아.
미안하다. 근데 그 옷 너보다 나한테 더 잘 어울리는 것 같아.
뭐? 야, 그게 지금 할 소리야?
농담이야, 농담. 알았어, 빨리 수정할게.
됐고, 그 옷 당장 가져와.
아, 오늘까지만 입으면 안 돼?
안돼, 빨리 가져와. 너한테 빌려준 내가 바보지.
와, 진짜 치사하다."
467,일반 대화,"너는 왜 맨날 내가 뭐 좀 하려고 하면 와서 그렇게 방해를 해?
내가 언제? 나는 그냥 네가 뭐 하나 궁금해서 본 것뿐인데.
궁금하면 그냥 조용히 보든가. 왜 옆에서 계속 말을 걸고 참견이야.
아니, 네가 하는 방식이 너무 답답해서 그랬지. 더 쉬운 방법이 있는데.
됐어, 나는 내 방식대로 할 거야. 네 도움 필요 없다고.
고집은 진짜. 나중에 후회하지나 마.
후회 안 하거든? 그러니까 제발 저리 좀 가줄래?
알았어, 간다 가. 그렇게 잘났으면 너 혼자 다 해 먹어라.
그래, 너 없이도 충분히 잘할 수 있거든?
두고 보자.
그래, 두고 봐."
468,일반 대화,"네가 저번에 알려준 그 식당, 서비스가 완전 엉망이었어.
왜? 맛은 괜찮지 않았어?
맛이 괜찮으면 뭐해. 주문하는데 30분, 음식 나오는데 30분 걸렸다고.
아, 거기가 좀 바쁘긴 해.
바쁜 수준이 아니야. 그냥 손님을 무시하는 것 같았어.
그래도 맛은 있었잖아.
기분 나빠서 밥이 코로 들어가는지 입으로 들어가는지도 몰랐네.
까다롭기는. 나는 그냥 맛만 있으면 장땡인데.
너는 진짜 둔하다. 어떻게 그런 걸 참고 먹어.
알았어, 다음부터는 서비스 좋은 데로 추천해줄게.
됐어, 그냥 내가 알아서 찾아갈래. 너는 못 믿겠어.
와, 너무한다."
469,일반 대화,"너는 왜 맨날 내가 하는 고민을 그렇게 가볍게 생각해?
가볍게 생각하는 게 아니라, 네가 너무 심각하게 생각하는 거야.
내가 지금 처한 상황이 심각한데, 그럼 심각하게 생각해야지.
아니, 한 발짝 떨어져서 보면 별거 아닌 문제라고.
너한테는 별거 아니겠지. 네 일이 아니니까.
그런 뜻이 아니라. 너무 감정적으로만 파고들지 말라는 거지.
됐어, 너 같은 이성적인 척하는 사람한테는 내 감정을 이해해달라고 한 내가 잘못이지.
아니, 나도 너를 이해하고 싶다고.
이해는 무슨. 그냥 분석하고 있잖아.
답답하다, 진짜.
나도 너 때문에 답답해."
470,일반 대화,"너 어제 우리 모임에서 왜 그렇게 잘난 척했어?
내가 언제? 나는 그냥 내가 아는 사실을 말했을 뿐인데.
아는 사실을 말하는 거랑 잘난 척하는 거랑은 다르지. 다른 사람들은 다 모른다는 듯이 말했잖아.
아니, 나는 그냥 정보를 공유하고 싶었을 뿐이야.
정보 공유는 무슨. 그냥 너 혼자 똑똑한 척하고 싶었던 거겠지.
와, 너 진짜 꼬였다. 사람의 순수한 의도를 왜 그렇게 왜곡해서 받아들여.
순수한 의도? 네 표정은 전혀 순수하지 않았거든?
됐어, 너랑은 말이 안 통한다. 그냥 내가 앞으로는 입 다물고 있을게.
그래, 제발 그래주라. 그게 여러 사람 도와주는 길이야.
흥, 너나 잘해.
나야 잘하고 있지."
471,일반 대화,"너는 왜 맨날 내가 빌려준 물건을 그렇게 함부로 다뤄?
내가 뭘 어쨌다고 그래. 그냥 평범하게 썼을 뿐인데.
평범은 무슨. 네가 쓰고 나면 항상 어디 하나씩은 고장 나 있거나 더러워져 있어.
그건 그냥 물건의 수명이 다 돼서 그런 거지, 왜 내 탓을 해.
멀쩡하던 물건이 네 손만 거치면 수명이 다하냐? 마이너스의 손이야?
말이 너무 심하네. 내가 무슨 파괴의 신도 아니고.
지난번에 빌려 간 내 우산도 살 부러뜨려 먹었잖아.
그건 바람이 너무 세게 불어서 그런 거라니까.
됐어, 너한테는 이제 소중한 물건 절대 안 빌려줄 거야.
와, 진짜 치사하다. 친구끼리 그럴 수 있지.
친구니까 더 조심해서 써야 하는 거 아니야?
알았어, 앞으로는 신주단지 모시듯 다뤄줄게. 됐지?
그 약속, 제발 좀 지켜라."
472,일반 대화,"네가 저번에 노래방에서 내 18번 예약해놓은 거 취소했지?
내가 언제? 나는 그런 적 없는데.
거짓말하지 마. 내가 화장실 갔다 온 사이에 내 노래가 사라지고 네 노래가 등록돼 있었잖아.
그건 기계 오류일 거야. 요즘 노래방 기계들이 이상하더라고.
기계 오류는 무슨. 네가 맨날 내 노래 뺏어 부르는 거 하루 이틀이냐.
아니라니까. 나는 정정당당하게 내 차례에 예약했을 뿐이야.
됐어, 너랑은 같이 노래방 안 가. 너는 그냥 혼자 가서 실컷 불러.
와, 너무한다. 같이 가야 재밌잖아.
너만 재밌겠지. 나는 스트레스만 받아.
알았어, 미안해. 다음부터는 절대 안 그럴게. 대신 네 노래 부를 때 코러스는 넣어줄게.
그것도 하지 마. 더 시끄러워."
473,일반 대화,"너는 왜 맨날 내가 다이어트한다고 하면 옆에서 치킨 먹자고 꼬시는 거야?
네가 어차피 작심삼일 할 거 아니까 미리 구제해주는 거잖아.
구제는 무슨. 그냥 네가 혼자 치킨 먹기 심심해서 그러는 거겠지.
아닌데? 나는 너의 건강을 위해서 그러는 건데. 굶는 다이어트는 몸에 안 좋다고.
누가 굶는대? 나름 건강하게 식단 조절하고 있었거든?
샐러드만 먹는 게 어떻게 건강한 식단이야. 단백질 보충해야지. 치킨은 완전 단백질 덩어리라고.
그런 논리면 그냥 닭가슴살을 먹으면 되잖아. 왜 굳이 튀긴 닭이야.
닭가슴살은 퍽퍽하잖아. 치킨은 맛있고. 기왕이면 맛있는 걸로 단백질 보충하는 게 좋지.
됐어, 너의 그 궤변에 더 이상 안 넘어가. 오늘은 진짜 안 먹을 거야.
알았어, 그럼 나 혼자 먹는다. 황금올리브 반반에 치즈볼 추가해서.
아, 진짜 너 친구 맞아?"
474,일반 대화,"네가 지난번에 우리 집에 와서 내 컴퓨터 멋대로 만졌지?
내가 언제? 나는 그냥 바탕화면 구경만 좀 했는데.
구경은 무슨. 내 인터넷 즐겨찾기 순서가 다 바뀌어 있고, 이상한 프로그램이 깔려 있잖아.
그건 내가 너 편하라고 정리해준 거고, 그 프로그램은 컴퓨터 속도 빠르게 해주는 좋은 거야.
누가 해달랬어? 내 컴퓨터는 내가 알아서 관리한다고.
너 관리 못 하잖아. 맨날 컴퓨터 느리다고 불평하면서.
그래도 이건 아니지. 남의 물건을 왜 허락도 없이 만져.
미안하다. 좋은 의도로 한 건데, 네가 그렇게 생각할 줄은 몰랐네.
됐어, 앞으로 우리 집에선 내 물건에 손대지 마.
알았어, 치사하다.
치사한 게 아니라 당연한 거야."
475,일반 대화,"너는 왜 맨날 내가 영화 보자고 하면 그렇게 재미없는 예술 영화만 고집해?
예술 영화가 왜 재미없어? 너야말로 맨날 터지고 부수는 블록버스터만 좋아하잖아.
블록버스터가 훨씬 재밌거든? 스트레스 확 풀리고.
너는 그냥 아무 생각 없이 영화를 보는구나. 영화는 메시지와 미학적 가치를 음미해야지.
무슨 영화 보면서 공부까지 하냐. 그냥 2시간 동안 즐거우면 되는 거 아니야?
됐어, 너랑은 영화적 소양이 너무 차이 나서 대화가 안 통한다.
나도 너처럼 고상한 척하는 사람이랑은 영화 보기 싫거든?
흥, 너만 손해지. 이런 명작을 놓치고 사는 거니까.
그래, 그 명작 너 혼자 실컷 감상해라. 나는 어벤져스나 다시 볼란다.
수준하고는."
